1000,10000,100000,1000000,10000000,100000000,1000000000,10000000000,20000000000,40000000000,80000000000,2E+11
1,1,1,1,1,1,1,1,1,1,1,1
1.086294505,1.266932373,1.854609755,1.977363914,1.987752601,2.000814567,1.996533136,1.994144935,1.996965323,1.997227878,1.998049215,1.997751474
0.708609337,1.164835231,3.174507917,3.885807216,3.97534965,3.994856636,3.990779579,3.995583389,3.993643701,3.99340169,3.995417379,3.992138878
0.414728671,0.781326814,3.749103261,7.158212593,7.823060712,7.974022736,7.985208082,7.987626238,7.98131917,7.986754873,7.982745399,7.986153536
0.247685148,0.438620624,2.520482355,10.76787772,17.02967253,17.82777527,17.87743644,17.91271144,17.89503274,17.95027413,17.93129159,17.89854879
0.069032263,0.122448992,0.787947355,6.144641419,16.60333312,17.77401153,34.86276558,34.8820155,34.59084716,35.2795696,35.18509362,35.43893569
0.043942527,0.073816175,0.488442604,4.542775399,21.14729356,26.32247098,32.60065617,32.08794278,31.04405431,32.68470491,32.19462498,32.90594256
0.028187566,0.053132841,0.347566167,3.443515399,15.39358956,23.75211731,31.45719699,33.5655847,32.89918576,32.71872534,33.67375298,34.14823834
