1000,10000,100000,1000000,2000000,4000000
0.278965621,0.82048762,1.836098431,1.997200926,1.997619108,2.039862255
1.308306005,1.822266011,3.976134786,3.992238124,3.993445777,4.124570531
1.15313609,1.473516485,7.978594345,7.988209821,7.98452064,8.295467069
0.296581236,3.184935804,17.92911245,17.94838808,17.94957765,18.62454704
0.143813327,8.406167444,30.96512203,32.18288675,32.31386274,32.11263918
0.267060366,12.73644752,10.81702573,29.33095947,31.72686083,33.34692647
0.008062166,17.08632596,16.57839496,30.52046419,31.30474774,33.85362184
