1000,10000,100000,1000000,2000000,4000000
0.139482811,0.41024381,0.918049215,0.998600463,0.998809554,1.019931127
0.327076501,0.455566503,0.994033697,0.998059531,0.998361444,1.031142633
0.144142011,0.184189561,0.997324293,0.998526228,0.99806508,1.036933384
0.016476735,0.176940878,0.996061803,0.997132671,0.997198758,1.034697058
0.003994815,0.233504651,0.860142279,0.893969076,0.897607298,0.892017755
0.004945562,0.235860139,0.200315291,0.543165916,0.58753446,0.617535675
0.000111975,0.237310083,0.230255486,0.423895336,0.434788163,0.470189192
