1000,10000,100000,1000000,10000000,100000000,1000000000,10000000000,20000000000,40000000000,80000000000,2E+11
1,1,1,1,1,1,1,1,1,1,1,1
0.543147252,0.633466186,0.927304878,0.988681957,0.993876301,1.000407283,0.998266568,0.997072468,0.998482661,0.998613939,0.999024607,0.998875737
0.177152334,0.291208808,0.793626979,0.971451804,0.993837413,0.998714159,0.997694895,0.998895847,0.998410925,0.998350422,0.998854345,0.998034719
0.051841084,0.097665852,0.468637908,0.894776574,0.977882589,0.996752842,0.99815101,0.99845328,0.997664896,0.998344359,0.997843175,0.998269192
0.013760286,0.024367812,0.140026798,0.598215429,0.946092919,0.99043196,0.993190913,0.995150636,0.994168485,0.997237452,0.996182866,0.994363822
0.001917563,0.003401361,0.021887427,0.170684484,0.461203698,0.493722542,0.968410155,0.968944875,0.960856866,0.979988044,0.977363712,0.98441488
0.00081375,0.001366966,0.009045233,0.08412547,0.391616547,0.487453166,0.603715855,0.594221163,0.574889895,0.605272313,0.596196759,0.609369307
0.000391494,0.000737956,0.004827308,0.047826603,0.213799855,0.329890518,0.436905514,0.466188676,0.456933136,0.454426741,0.467691014,0.474281088
