8,9,10,11,12,13,14
1,1,1,1,1,1,1
1.24711453,1.942062193,2.68881266,2.217871537,2.009798872,1.999718595,1.998174122
1.840681562,3.788787303,3.941953737,4.203801239,3.942712798,3.996244878,3.992998665
1.744539041,4.833010127,7.841772001,6.196928526,7.796721813,7.767343364,7.761803027
1.216556055,0.756382231,15.83372044,15.08612838,17.67807421,16.35667643,17.15138896
0.152866765,0.37406127,3.821171708,14.51389636,29.40269064,28.42177785,35.56155471
0.291772607,2.321389245,24.62386088,35.33680233,34.30202582,38.80511725,31.47077171
0.228113709,1.611211224,19.48658885,44.27056294,50.37191064,31.49043351,38.22236974
