8,9,10,11,12,13,14
4.38E-04,2.98E-03,3.73E-02,3.31E-01,3.47E+00,4.41E+01,5.99E+02
3.51E-04,1.53E-03,1.39E-02,1.49E-01,1.73E+00,2.20E+01,3.00E+02
2.38E-04,7.87E-04,9.45E-03,7.86E-02,8.81E-01,1.10E+01,1.50E+02
2.51E-04,6.17E-04,4.75E-03,5.34E-02,4.45E-01,5.67E+00,7.72E+01
3.60E-04,3.94E-03,2.35E-03,2.19E-02,1.96E-01,2.69E+00,3.49E+01
2.87E-03,7.97E-03,9.75E-03,2.28E-02,1.18E-01,1.55E+00,1.68E+01
1.50E-03,1.28E-03,1.51E-03,9.36E-03,1.01E-01,1.14E+00,1.90E+01
1.92E-03,1.85E-03,1.91E-03,7.47E-03,6.89E-02,1.40E+00,1.57E+01
