8,9,10,11,12,13,14
1,1,1,1,1,1,1
1.898203482,1.701911399,1.959367106,1.996579712,1.995996314,1.995068369,1.995382871
2.840500731,3.787637558,3.941951699,3.454196394,3.923158612,3.988754662,3.9864523
3.711944537,6.942232221,5.785915495,7.11127268,7.690670969,7.752411402,7.770617702
2.290461537,7.726590576,9.81873222,12.20016181,15.29661335,16.30992304,15.56278977
0.014873688,0.135622535,1.121454993,13.54106786,25.09451204,27.17370436,29.63664998
0.083364012,1.120789413,11.83964399,21.91008768,24.74980215,24.7323313,26.92069459
1.231546121,6.046897936,15.22754336,22.05300222,29.22294418,29.95862751,29.16725535
